Class Feature1 Feature2 Feature3 Feature4 Feature5 Feature6
14.500183 350.399142 355.774968 513.391247 2164.309357 0.567745 0.904600
19.933852 307.944178 240.185652 458.451943 1748.590817 0.573031 0.942635
14.815593 283.233212 216.406066 498.876995 3116.657292 0.575308 0.889620
35.477643 250.182525 128.890502 506.109736 543.238352 0.575907 0.973413
6.839261 290.007650 332.312510 1314.491698 7953.697472 0.581410 0.687886
5.414272 467.166047 211.082063 891.947738 1208.045356 0.587077 0.949078
9.439918 145.432941 190.875492 395.976457 545.681026 0.597154 0.828844
116.724974 492.810010 31.361069 106.306664 173.507928 0.598662 1.431407
137.107057 602.053420 121.506529 298.742074 623.476738 0.604595 1.276316
11.798272 339.626012 137.117360 557.018021 2021.393967 0.611723 1.158275
60.546302 453.056244 152.818670 501.410152 1324.098002 0.622158 1.085028
30.241090 254.040408 350.808904 1805.232939 713.444600 0.626352 0.967639
62.975391 222.847168 343.707532 526.180989 3074.925458 0.639566 0.853623
26.386081 124.362006 245.245806 722.857791 1978.429938 0.647345 1.041576
12.597458 357.546352 280.838287 311.632961 949.796254 0.655465 0.977137
20.524702 285.533078 327.787499 742.167899 197.143038 0.664825 0.858284
17.168510 187.050041 173.327887 653.212399 692.166192 0.680664 0.849637
2.252335 140.353338 191.171280 190.052943 1280.395307 0.690246 0.930432
21.640041 296.592497 610.317933 347.003834 2757.540819 0.697739 0.869790
7.390024 441.213611 267.487883 917.974989 1104.673172 0.708014 1.008541
6.908698 211.947221 85.820794 766.937842 1889.169468 0.717559 0.863310
22.900014 184.777171 233.971262 1013.147649 1310.649340 0.727039 0.886691
19.643920 246.278829 120.330422 220.680408 605.236796 0.732430 1.001007
1.731798 128.097635 77.263755 810.729574 684.082715 0.731082 0.978365
5.610540 347.646216 105.134211 742.444870 1408.467465 0.733302 0.753507
20.340126 146.021588 174.963888 866.875319 1283.032093 0.737722 0.813173
29.285512 197.366248 338.770862 1073.686295 2321.089627 0.738096 0.705862
14.943759 216.856435 332.409864 502.064523 2749.940559 0.734654 0.781039
30.130205 203.050910 132.432680 163.394527 265.082467 0.738750 0.985094
42.465803 199.206878 53.914791 134.314150 512.396318 0.739203 1.080264
35.757152 428.622237 47.972504 375.767267 1751.183222 0.744273 1.067220
1.249009 227.618813 198.845589 358.740351 720.571901 0.747964 0.999774
56.147509 311.338586 145.288436 365.149354 716.859401 0.754021 1.068009
43.557015 562.064753 242.862565 222.494157 1171.747911 0.751359 1.329938
50.546109 704.699916 247.762371 175.247490 1069.588459 0.750672 1.292245
36.575124 318.611184 229.258960 1061.641607 1772.553801 0.749203 1.256052
5.870635 626.680150 469.215205 526.438387 1081.604976 0.749454 1.328453
28.231147 315.805585 295.495742 215.042748 1615.953969 0.753329 1.037579
13.721772 342.773045 116.370629 263.145051 1420.292607 0.757595 1.044701
23.899324 254.563571 395.681929 855.495615 777.607323 0.773052 0.954186
107.180474 274.612004 238.985949 173.402312 515.517995 0.777730 1.222390
5.068927 143.209601 135.352939 632.453087 1821.822037 0.783029 0.688817
13.856933 203.044774 341.602736 643.838669 776.150555 0.786406 0.803005
7.605901 320.014825 868.878319 487.715188 1952.138610 0.790606 0.740470
7.483540 191.573548 168.722969 942.019383 1054.860186 0.793009 0.919067
33.128403 256.508814 109.666127 224.039855 996.357725 0.793278 1.101621
52.655913 267.791614 215.199130 663.556916 586.817538 0.796241 1.048281
41.670704 334.353218 511.743561 671.074523 656.665963 0.798276 0.963681
8.454967 335.450382 128.087283 192.798632 1448.922753 0.799768 1.112941
27.005949 566.238059 377.769190 200.119829 1854.196125 0.803315 1.225651
99.573415 393.020265 58.710292 184.385847 666.278929 0.806780 1.255857
9.032557 194.033732 142.845020 65.652077 171.386563 0.810008 1.228587
22.045392 337.214596 85.886713 320.988990 609.613363 0.819641 1.223952
12.409757 328.212356 176.021853 430.768033 623.662524 0.824132 1.190430
8.246947 517.728492 487.420300 393.370089 74.034447 0.830752 1.066279
35.053237 418.071888 345.263110 454.143020 1054.317479 0.831400 1.117676
34.380553 320.942635 66.109227 296.064210 1878.313049 0.835189 1.253822
65.449106 442.583768 204.095799 543.106884 1903.828679 0.833838 1.191081
42.303034 365.567130 153.090409 953.343074 1133.849251 0.837849 0.926848
19.564483 992.903275 181.155397 243.894351 1211.294461 0.845773 1.178038
6.422083 561.230438 828.770821 950.603911 874.516149 0.857961 0.902209
14.954565 221.129489 104.524952 467.127188 382.434876 0.862703 1.155833
102.974678 491.224205 109.683833 469.992093 963.576936 0.869189 1.004887
22.072083 410.442307 60.312200 159.543958 333.439671 0.872939 1.324430
17.426090 311.001867 118.448882 200.440008 493.797844 0.878100 1.137942
37.434326 519.704751 141.292557 177.878250 1275.972072 0.881315 1.085921
37.357064 397.430085 59.878161 97.561364 1283.672789 0.886699 1.377037
12.558956 388.341682 191.989290 570.208700 2314.912222 0.892532 1.174176
67.838116 653.410206 457.701118 1365.344888 954.201123 0.889029 1.064785
79.866980 337.881109 908.808785 1785.295896 2281.736927 0.889680 1.051791
41.700893 444.829527 135.703587 142.263309 653.781552 0.895940 1.037271
94.814495 516.882934 192.427072 198.502636 795.487726 0.900292 1.197461
11.970257 334.329819 203.624030 271.688989 1642.503181 0.906502 1.174354
16.494095 793.831398 597.803880 1231.415897 1557.138611 0.912850 1.075689
48.490626 497.245637 139.643812 318.645848 1103.440933 0.917085 1.212678
50.522781 535.737002 89.115531 54.025460 548.500558 0.917504 1.388586
25.466111 629.453198 540.061539 2071.767903 2232.986606 0.922852 1.005327
81.563231 501.448971 243.393328 400.605748 889.222412 0.930644 1.202154
43.623983 500.678035 262.418654 513.780931 1952.141772 0.937947 1.122436
46.362170 224.784848 328.896116 354.581013 198.735139 0.944458 1.088040
32.132565 310.412155 125.847445 1208.516620 2376.022105 0.950544 0.897738
16.702375 306.490723 498.398886 1859.395040 1102.198248 0.959022 1.056884
9.018506 449.025221 577.872916 420.752738 1271.191171 0.958155 1.005108
18.408286 381.869202 160.764345 365.067259 576.162966 0.961615 0.948906
28.938154 343.629477 360.127546 268.465763 680.192117 0.965895 1.063999
20.841087 324.063225 508.208206 368.674287 1349.249605 0.968354 0.962161
37.156756 440.702534 90.289177 966.400031 2009.735856 0.972760 1.106298
31.338089 427.388333 161.987799 645.382812 458.618833 0.979868 1.107491
11.602717 477.463303 141.751312 340.910062 1267.990660 0.980952 1.100436
17.095187 508.760564 411.328667 1148.149858 1698.813115 0.983590 0.972807
15.647578 536.556707 307.961631 1071.838263 1998.820696 0.986415 0.963625
7.177151 419.286247 439.311195 770.198584 1151.169134 0.990559 1.119075
35.062417 413.644893 316.027437 898.249967 1138.664623 0.992630 0.988408
46.432702 376.099944 191.506374 378.664548 950.563841 0.993815 1.015249
52.157453 652.866664 173.152701 98.921426 464.224650 0.995342 1.104990
48.000038 315.315393 280.908171 1142.689231 926.100911 1.000903 0.971186
41.449178 448.900478 258.276394 972.731875 1184.298910 1.003666 1.015501
39.609746 238.720698 280.112378 551.072768 1675.968480 1.003202 0.988752
47.337440 319.101291 138.245506 525.266976 2193.813481 1.017461 0.999009
53.578855 560.957664 111.606892 416.306518 1274.803157 1.005137 1.169119
45.428642 344.838921 104.181052 72.792426 369.377682 1.007784 1.396652
62.745103 573.721363 254.439728 709.778477 2011.975441 1.008171 1.116522
9.458569 336.387061 82.939329 249.055342 1102.492149 1.011380 1.300787
22.886257 524.618606 420.905984 575.457016 864.009404 1.012958 1.102659
35.064757 514.076085 406.282656 607.849008 3179.575291 1.011448 0.902226
66.772730 334.352219 535.208567 2054.938668 1453.541566 1.005750 1.012441
28.894323 321.631530 400.641810 732.981213 3012.343719 1.011881 0.920755
52.554640 412.112459 287.250536 307.699145 388.127849 1.014106 1.012702
45.222898 278.839789 1078.552734 1121.234243 1386.046610 1.017210 0.908581
12.739260 294.894396 197.578529 596.077599 486.960669 1.011394 0.932319
19.651323 279.350087 105.576763 69.613132 970.224291 1.012478 0.890565
54.360947 445.063426 283.591926 525.952788 685.550098 1.014067 0.956463
28.985537 259.921564 154.859198 97.033206 1875.749412 1.011864 1.151250
95.487806 276.932810 78.497136 106.338342 1005.322614 1.011125 1.235106
18.836489 174.214806 179.523779 182.387588 883.518003 1.011165 1.077486
54.421922 267.351939 139.944679 110.418067 692.289488 1.008141 1.300456
38.964119 183.199940 385.164120 269.704921 2003.209076 1.010077 0.944622
25.711048 661.375964 225.770424 832.392394 429.073072 1.000193 1.263987
52.372241 405.936674 243.796200 483.465463 322.618788 0.993999 1.376977
6.541379 447.817783 325.801355 334.463122 1796.298211 0.986398 1.070023
80.814987 780.453926 109.228014 404.557944 1821.347230 0.977493 1.135823
51.008874 324.112074 180.308456 473.224202 761.736699 0.975704 1.173819
19.770869 379.041133 378.318432 1396.001310 2268.392089 0.975955 0.926017
36.793255 305.464220 177.665822 385.681839 5375.613174 0.973437 0.775756
29.826087 264.818543 218.967184 818.449873 1671.287621 0.969595 0.888097
26.400038 309.015172 295.598592 1279.859568 1982.467375 0.968506 0.968837
4.852810 362.794019 375.563769 1041.718901 1419.129284 0.967999 0.833735
6.442743 161.512393 123.390928 266.551932 1105.935143 0.970372 1.012994
40.148134 182.330855 37.518126 157.104346 821.106742 0.967324 1.019483
88.884427 585.159026 120.716783 136.899147 646.962165 0.958066 1.348980
5.565794 139.783460 4.373208 108.787406 558.763943 0.950917 1.407966
42.987281 187.320270 62.527694 137.131389 569.622073 0.952850 0.863220
14.032416 164.552194 103.645844 31.887444 185.644485 0.950266 1.432658
12.881010 281.641277 33.012256 142.967433 391.295760 0.948438 1.383491
8.726857 358.491596 546.939315 1616.321755 3621.126052 0.948497 0.916652
21.727584 290.116162 980.642518 672.214572 1302.072294 0.942818 1.019516
65.558413 410.136625 171.838963 242.950396 637.737213 0.941071 1.173726
2.523558 274.221159 87.940552 142.467631 689.675037 0.932861 1.262833
41.115536 427.955549 171.417043 650.780681 1396.091571 0.928332 0.932221
19.635801 264.492089 380.121566 949.064082 769.797069 0.924965 0.879065
16.747985 208.873696 246.896210 499.744821 1962.560286 0.924652 0.945645
7.059429 314.803561 186.644928 1259.597047 3835.244029 0.923570 0.917243
20.534565 398.944204 468.542508 336.734880 1447.477278 0.924455 0.989251
3.920678 255.394430 367.014173 623.931927 3023.927746 0.923785 0.867410
66.297348 352.198800 186.917782 302.767334 463.558872 0.924061 1.076802
13.271895 212.195163 59.067210 117.027070 323.966122 0.922195 1.271894
48.419944 434.456426 67.321094 183.060240 1508.822628 0.927288 1.185857
5.721540 183.847544 168.841559 574.017099 1940.100951 0.921777 0.987533
21.813129 348.169608 222.487682 576.953760 755.189826 0.921141 1.202276
14.197173 324.283199 195.346586 59.310842 608.281484 0.921532 0.989403
31.574023 250.460257 156.686825 748.565041 1893.710981 0.923062 0.960968
7.690181 197.837339 84.493222 159.062863 191.530101 0.924345 1.099852
16.540523 202.136588 170.239271 1634.084545 3021.669758 0.928834 0.791365
28.621903 324.492488 494.623195 451.653879 629.684944 0.935125 0.932941
17.178360 221.971821 460.578699 745.831095 803.633117 0.934536 0.994382
3.737097 243.054529 208.310523 815.997491 1134.685950 0.936142 1.008235
115.757371 667.918660 100.727280 49.074364 276.165169 0.932679 1.249539
28.271787 384.155029 118.101906 716.664292 1436.128250 0.931033 1.188766
24.410028 525.890715 153.259072 390.098876 1116.544469 0.930094 1.201823
28.270868 237.745916 177.049677 390.482455 699.721977 0.928853 1.116461
83.480989 248.407798 203.621407 193.774788 482.687466 0.929153 1.239955
65.098033 557.824784 288.460313 1163.366019 1796.916880 0.931183 1.080774
94.417479 511.481510 117.494769 328.392167 758.787059 0.932186 1.224407
17.493092 283.694654 281.347070 524.994111 1524.057115 0.930655 0.965568
23.504831 423.945777 634.470189 979.047897 1085.637345 0.933319 1.012267
43.185644 327.322654 132.691875 417.915159 1276.417305 0.934069 1.140310
20.366016 287.687824 623.173238 783.001689 1869.128052 0.934441 1.159216
29.382997 572.215241 197.913650 500.656070 1525.616735 0.937171 1.237706
76.512634 530.798037 310.646822 274.590674 814.917353 0.940641 1.266882
84.516428 398.327269 165.533476 556.979605 2021.684691 0.941516 1.146487
34.306628 895.128304 597.192625 258.258381 2219.355598 0.950415 1.081281
78.564335 442.414479 239.393677 215.700536 1578.876981 0.945506 1.040143
63.458750 264.899130 271.784761 906.848202 543.035022 0.949395 1.141273
6.720055 520.157502 101.043531 701.393723 727.774823 0.950315 1.335170
75.514658 469.559271 504.709782 512.196448 332.225177 0.951354 1.085340
119.699669 414.763675 120.918511 321.036748 881.033287 0.951084 1.122901
89.609337 385.143125 305.594650 682.033251 939.892898 0.952892 1.128058
40.680833 464.429116 87.591765 112.236443 1463.983624 0.960282 1.110867
20.263596 450.544467 387.791111 469.430467 1095.167437 0.960949 0.977363
31.672889 341.450841 674.274086 1416.232708 2042.638650 0.968926 1.034933
24.684276 439.113360 79.581124 438.635474 748.268565 0.974115 1.110406
34.780915 618.245283 110.277534 288.104186 1924.603445 0.975654 1.241485
42.081111 521.903317 254.828143 574.371358 2018.260986 0.976222 1.076568
84.423861 511.862204 370.384071 342.567743 1628.687591 0.979847 1.086604
56.743748 398.174307 842.986518 479.598346 1704.604074 0.979125 1.041729
11.280909 486.140749 378.486405 1401.396209 632.073507 0.981104 0.964614
95.835001 424.815240 278.021614 1218.048479 1211.796134 0.981903 1.002234
23.017365 349.573064 125.063501 190.275014 1788.376869 0.988127 1.061543
29.248837 448.679910 336.873597 208.419038 866.214504 0.991207 0.927193
68.700007 518.741937 84.463948 317.541058 907.555969 0.993989 1.012189
65.524928 288.894610 530.966444 670.947627 3189.714006 0.994527 0.903287
9.911621 382.930433 101.221308 129.659536 1440.777227 0.994327 1.108989
12.776008 335.993327 142.163129 234.230504 285.010299 0.993328 1.104805
40.363489 577.123869 428.230918 924.644274 2217.417128 0.991039 0.958687
29.472229 227.921210 486.287091 442.243853 802.914443 0.990469 0.817771
4.512439 106.226429 171.883766 893.349267 1711.150127 0.991036 0.788046
7.415495 213.550880 207.850242 636.983113 1334.556355 0.997645 0.563841
22.572514 198.903475 116.688356 331.416569 1317.857641 1.005087 1.081772
26.253674 129.031532 41.185483 54.542155 764.486195 0.999811 0.979457
15.091055 256.127226 106.461336 225.154433 313.079266 0.999406 1.358345
64.944967 378.429760 39.351037 208.361407 305.350016 1.000250 1.202365
44.050589 199.085713 92.120427 361.134297 888.684698 1.003708 1.150968
19.879192 335.327083 506.929460 992.444088 3291.998717 1.012262 0.962727
24.995022 670.625939 491.605628 839.127632 1189.565159 1.014561 0.954256
39.266748 486.832330 63.908132 465.127860 861.006235 1.006926 1.177679
41.256211 366.609191 521.004145 1831.337425 3537.606359 1.018880 0.908680
29.712879 476.361107 369.189573 1613.724526 1421.035358 1.028278 0.920844
38.115309 464.111791 434.805484 359.434423 1400.654794 1.038843 1.024246
52.490839 476.948528 514.095270 1084.408843 3118.509711 1.048019 0.956469
41.128938 253.920111 277.095094 444.147883 4018.520958 1.047712 0.905398
35.553477 341.383923 178.997765 439.600613 1989.402744 1.052447 0.870378
9.371559 253.468475 76.873881 124.723532 806.196979 1.053810 1.124877
47.843097 181.618591 330.633331 585.608163 3218.986986 1.061779 0.821589
35.532673 484.372995 151.436772 667.377795 1764.575142 1.083287 1.141143
34.044768 199.700135 110.381205 380.907578 1002.971217 1.092455 0.921359
6.462582 526.656549 128.456228 266.154635 1973.354698 1.092765 0.966647
33.404836 329.305549 198.952114 174.311801 1645.340733 1.087442 0.945603
26.025879 242.849011 123.929172 70.889431 247.963722 1.087577 1.231964
52.238831 360.350715 403.784328 555.280382 1297.808866 1.093797 0.977991
20.244773 498.047331 367.404593 107.566199 2270.279125 1.087933 0.976697
12.258288 271.753293 82.698657 46.750416 1011.859438 1.093775 1.243357
195.612068 884.768633 26.510231 124.191206 505.607853 1.087751 1.323961
29.695532 287.166961 439.154775 1294.169109 3312.580757 1.085321 1.052306
14.836416 242.457693 94.169154 194.580339 1077.239213 1.090379 1.043895
13.339336 167.031103 42.853960 124.796875 538.255645 1.090854 1.122022
52.218612 607.911143 624.833123 265.724245 867.328822 1.088249 0.956467
31.076983 448.927393 679.732853 661.185367 2345.771326 1.091594 0.981493
31.402561 613.420136 1603.265550 685.999207 2509.544154 1.089536 0.824307
21.014160 330.229023 207.287124 594.060902 2221.765569 1.091639 0.985954
135.139759 445.298586 218.433025 232.459434 785.086383 1.092810 1.254686
39.277345 383.106243 625.054457 512.165449 377.409439 1.090879 1.141616
68.909953 617.008348 536.842001 923.042422 4781.216484 1.091288 1.043655
10.207809 385.080867 89.286137 1109.239620 1165.657673 1.094703 1.149449
