Feature1 Feature2 Feature3 Feature4 Feature5 Feature6 Class
19.912045 168.346909 506.293317 911.291932 7504.900061 0.527976 0.584459
5.105366 121.300127 663.719851 1160.539503 3412.371299 0.535800 0.639060
3.765465 126.548116 467.468977 2372.042743 4797.944596 0.543368 0.622316
53.874650 202.125845 114.454255 1151.618366 2017.305405 0.559167 0.912199
3.541937 384.602954 503.392615 2597.425825 1804.654324 0.567745 0.785628
5.907378 170.780503 280.909474 966.661271 4599.281336 0.573031 0.718448
13.300960 144.580882 214.609484 1134.618549 1837.601509 0.575308 0.748643
23.627993 155.240422 576.665204 860.223071 931.081818 0.575907 0.710323
8.584270 248.374063 782.799948 2209.191694 3446.337159 0.581410 0.598836
20.804434 235.644159 457.123301 1180.811718 5830.309196 0.587077 0.644420
2.256965 52.053658 115.876695 458.782966 271.635643 0.597154 0.727391
33.264698 152.496037 48.154545 575.598468 351.414705 0.598662 1.097967
25.621336 183.306745 183.916264 541.893041 2518.557400 0.604595 1.035897
12.054052 173.693845 155.046353 487.473519 3480.185341 0.611723 0.773030
24.955038 170.902631 259.283558 638.448382 2201.386703 0.622158 0.771067
11.873404 184.576467 323.554172 398.623334 674.332329 0.626352 0.867404
32.339533 342.542815 250.037313 2212.164570 1278.929383 0.639566 0.682133
21.370675 155.892672 248.287495 851.158033 1165.713689 0.647345 0.827873
14.711598 279.874103 545.145925 380.194401 1426.928809 0.655465 0.733398
1.305468 249.350405 91.667407 461.223379 2680.918574 0.664825 0.632872
15.536496 95.526522 204.229575 1700.601347 3867.094878 0.680664 0.600289
9.375750 84.547619 130.186876 428.667452 1265.507224 0.690246 0.713321
13.579041 175.908565 579.716816 1528.566717 6247.244557 0.697739 0.661289
6.326973 334.925440 497.494122 1774.702299 2381.226820 0.708014 0.733075
5.874503 283.286598 705.630886 2933.753523 2629.240904 0.717559 0.619264
2.291055 123.876117 626.541499 2546.416630 1525.870907 0.727039 0.596536
17.595166 112.825435 99.673791 315.979781 1391.572698 0.732430 0.631535
2.272683 83.773340 179.690832 292.939061 630.910092 0.731082 0.796645
2.463671 135.505922 172.880819 1164.141742 633.635477 0.733302 0.619263
8.733417 188.227313 531.128609 320.153275 1704.008831 0.737722 0.602074
8.718449 217.193388 718.804531 1116.465217 1626.104986 0.738096 0.641822
2.087397 123.071342 239.630197 562.261265 675.417526 0.734654 0.660387
20.391691 46.965462 128.351925 695.560045 1361.116232 0.738750 0.795755
8.845150 70.474483 29.641845 288.331347 209.443556 0.739203 1.023998
4.540890 170.071763 41.710907 205.661795 738.525169 0.744273 0.881106
6.059413 118.209721 194.653178 629.404889 1758.681168 0.747964 0.643126
17.211170 167.206804 388.808527 1179.060080 1204.761018 0.754021 0.745374
48.680993 195.640278 206.182688 948.368992 1023.566286 0.751359 0.946280
9.977241 258.935973 238.143888 526.121362 944.934973 0.750672 1.072832
24.021977 334.765920 838.935218 3945.170736 2140.500030 0.749203 0.795060
19.851626 312.373224 760.676694 1216.064782 3125.235309 0.749454 0.921405
6.059440 189.361352 361.303665 711.972205 2043.056260 0.753329 0.734013
12.049778 198.682875 69.121673 218.991564 1327.666142 0.757595 0.845914
6.233256 191.127552 634.892315 3161.582009 2078.025923 0.773052 0.733975
14.103683 323.293533 511.343676 629.993031 2834.792919 0.777730 0.814780
1.024944 88.910382 151.576013 1115.263938 1042.005370 0.783029 0.570594
8.910347 195.328085 475.164228 1182.706004 1601.240827 0.786406 0.642461
1.274926 158.891804 336.480401 638.226804 5692.661180 0.790606 0.524772
7.276841 136.691576 110.883747 1480.700062 811.463239 0.793009 0.723877
5.251353 119.779297 57.641390 406.370050 510.047945 0.793278 0.925475
22.541718 142.155975 557.831959 977.635176 1871.353241 0.796241 0.787270
3.211588 231.682312 200.815231 2156.272280 1310.936879 0.798276 0.771352
3.949450 132.345794 382.781001 1277.969909 1922.348766 0.799768 0.785761
2.808400 164.197042 413.455158 949.879042 2374.591549 0.803315 0.634978
28.444134 228.764585 255.529136 1351.596179 3416.020084 0.806780 0.851975
5.669060 165.274179 149.279839 368.186887 222.628559 0.810008 0.867269
33.661716 416.417252 522.681769 934.737694 1557.853800 0.819641 0.845349
0.571597 170.355696 76.191105 130.363496 432.178537 0.824132 0.924780
9.356551 249.188709 99.677224 2041.340104 762.018983 0.830752 0.700679
27.123590 252.836838 379.059290 1048.618202 4146.839797 0.831400 0.789595
12.720456 253.469580 114.305344 515.057723 267.873406 0.835189 1.058067
20.908138 376.975489 424.248310 2083.081729 2646.058010 0.833838 0.854100
18.427584 199.408825 426.503599 1250.098364 4901.300185 0.837849 0.810071
1.284780 256.202118 212.344407 393.236384 1717.372950 0.845773 0.840863
10.599705 277.269080 335.922391 1135.758458 1230.672478 0.857961 0.679368
17.546353 148.090823 196.575642 346.997522 1860.125785 0.862703 0.803932
22.151270 247.728663 291.989977 1071.991598 1507.129387 0.869189 0.711079
6.277389 237.106294 101.329893 679.736785 341.450558 0.872939 1.171578
11.292877 136.217371 45.887482 235.953161 874.681253 0.878100 1.041347
17.412805 160.029994 343.847904 97.862272 1550.403561 0.881315 0.946479
33.568100 212.168037 117.790159 219.287846 2897.487733 0.886699 1.184059
12.924491 252.421240 134.805314 732.403286 1672.624739 0.892532 1.097995
65.542451 377.218299 145.457492 538.625060 3672.829224 0.889029 0.991802
23.929299 495.065648 588.156900 389.186591 1580.504347 0.889680 0.956275
84.170226 210.446272 148.481930 913.779691 2153.382266 0.895940 0.878821
36.234351 398.167793 179.987959 190.071901 778.987670 0.900292 1.065564
32.633220 241.936471 155.354124 240.826630 2281.454728 0.906502 0.890720
7.958429 392.473687 703.005395 1679.191166 3365.270816 0.912850 0.868093
66.552884 259.115675 356.479828 1878.638783 2216.178502 0.917085 1.018855
39.528419 264.007139 199.361735 1063.602342 1906.507820 0.917504 1.141229
23.021284 411.156961 347.097467 1024.761028 895.416637 0.922852 0.925571
16.029575 298.781910 160.858046 1143.899274 1984.778724 0.930644 1.003470
57.258407 226.938861 505.691450 1667.431357 2967.935588 0.937947 0.929126
31.592734 154.015862 72.713947 577.970297 1039.958121 0.944458 0.950116
17.421109 389.662757 702.758789 1076.459692 1274.342092 0.950544 0.779847
14.186396 217.707202 321.865293 672.739318 2110.184144 0.959022 0.867975
8.529162 226.356944 627.181169 753.982387 3123.997881 0.958155 0.820638
28.490718 285.085629 483.077884 1808.778287 1925.681881 0.961615 0.710168
24.615831 254.229962 366.705407 319.001711 1267.741177 0.965895 0.930779
6.328988 272.265740 146.928580 1693.914703 2459.047607 0.968354 0.748983
8.089394 221.737321 185.422654 1389.163249 1604.787269 0.972760 0.967191
18.913971 205.564670 354.608472 923.659532 2973.437986 0.979868 0.753304
0.633698 292.722176 295.720088 1319.095809 1732.130549 0.980952 0.812038
18.074772 416.549998 704.566798 3196.683697 1787.383034 0.983590 0.793403
16.130509 302.745177 490.894619 1700.640835 6545.844122 0.986415 0.676199
17.750478 317.672916 310.541324 1151.889295 1764.731943 0.990559 0.957059
5.814715 788.548900 1583.037676 1358.891990 2231.665640 0.992630 0.836510
8.960853 355.240224 299.334910 3193.978384 1030.954039 0.993815 0.773637
17.175630 348.363338 110.030764 1263.282320 496.125042 0.995342 0.896339
28.269861 290.332103 214.280324 700.551693 4016.949862 1.000903 0.754659
17.486578 316.444485 445.248403 2334.376962 2197.223573 1.003666 0.745579
22.462552 270.086014 425.726318 1737.732191 4820.416621 1.003202 0.725913
44.266499 317.802329 182.696820 180.661266 3264.294226 1.017461 0.827654
24.859071 283.051117 284.192036 1000.477457 1609.160223 1.005137 0.933240
5.610023 219.684160 65.121351 104.953526 857.099868 1.007784 1.406069
5.066774 261.021486 443.566523 331.565975 2115.738727 1.008171 0.922045
13.562784 176.478297 66.447190 340.485787 2185.455553 1.011380 0.885497
7.270358 304.613844 226.175645 1229.335232 1904.875036 1.012958 0.871389
24.041340 253.049301 614.518906 3494.383339 6157.486646 1.011448 0.631441
38.957220 195.820982 382.378959 1266.307924 2971.502400 1.005750 0.807296
35.148831 308.685045 740.886327 2101.645820 2873.381960 1.011881 0.778227
23.321811 129.332990 323.506183 329.244061 484.650939 1.014106 0.978716
35.276998 225.626542 565.603701 2088.440633 1585.272922 1.017210 0.757669
24.569384 202.645867 108.864773 408.435535 1212.211066 1.011394 0.840743
7.821801 182.325959 339.614977 611.671480 920.774236 1.012478 0.759305
31.391114 214.768684 405.785636 1560.802682 1894.799834 1.014067 0.752476
8.356326 141.655147 72.730066 918.246569 610.796552 1.011864 1.043321
15.614406 116.757034 48.642030 379.926252 1092.884566 1.011125 1.044667
7.277711 211.857078 273.958638 506.828778 961.347920 1.011165 0.885282
24.355078 158.994710 97.809981 227.074301 451.749105 1.008141 1.204701
19.877690 169.025487 363.617169 818.280158 2671.150632 1.010077 0.752198
23.414459 218.773032 519.628990 1767.577683 992.187360 1.000193 0.938505
24.597945 344.142621 149.552628 603.165779 602.649260 0.993999 1.266248
16.222343 223.879373 349.007442 622.210450 2211.773051 0.986398 0.813880
12.108941 239.048271 157.274761 356.009521 2428.582074 0.977493 0.989913
20.093821 155.339428 420.423155 1051.637245 534.482555 0.975704 0.830383
13.773555 222.286882 827.993524 2175.108671 2268.239800 0.975955 0.704744
11.728026 172.330693 462.778242 1007.235240 2371.492756 0.973437 0.665674
23.768469 135.880331 249.142705 928.548767 3354.928785 0.969595 0.643365
19.650324 155.869011 232.592884 691.955492 1596.197771 0.968506 0.675076
19.696687 575.366188 917.338386 2463.946506 3667.625969 0.967999 0.607391
16.816740 120.458189 120.061646 676.161181 801.485969 0.970372 0.821173
9.036820 113.124077 102.548649 320.804020 403.445434 0.967324 0.882492
35.923317 141.567085 58.433017 51.009370 453.619536 0.958066 1.380353
4.472877 84.240900 10.121616 53.674217 253.970275 0.950917 1.284353
47.777013 92.102249 58.493180 618.375552 828.684489 0.952850 0.950355
7.286140 135.372122 58.350159 16.406613 262.520666 0.950266 1.341091
12.722698 131.196951 23.231599 116.352642 1718.424455 0.948438 1.044811
11.041906 279.488804 675.315558 781.052246 4315.711697 0.948497 0.745324
1.803091 381.144527 732.028695 994.202123 2099.223118 0.942818 0.806740
11.427344 197.693939 245.981001 650.753047 515.588353 0.941071 0.908398
10.064280 319.754526 156.576136 930.985235 2245.169443 0.932861 0.859721
1.929960 228.330977 693.364115 1445.717996 2093.598152 0.928332 0.664595
11.683101 179.882144 814.735051 1984.761690 3875.946970 0.924965 0.651897
1.809175 365.598714 469.962443 3326.320589 3386.353182 0.924652 0.712360
7.272618 177.905242 789.588857 1161.810754 1585.441868 0.923570 0.815361
0.566652 316.932360 419.561958 1244.664330 944.780403 0.924455 0.938849
4.971170 166.676274 184.992378 1270.879257 3185.295696 0.923785 0.767361
6.138104 202.032079 422.209351 708.014435 1210.928291 0.924061 0.942656
6.882951 102.687043 102.765124 229.419124 1408.518936 0.922195 0.987835
21.716845 123.013855 53.318951 240.684887 566.854903 0.927288 1.069115
11.395001 219.865325 251.186766 703.948287 1687.217752 0.921777 0.837312
19.892356 172.846073 158.591781 507.838103 351.657966 0.921141 0.989425
3.588423 105.768742 539.178052 646.085565 1722.839203 0.921532 0.714017
14.041396 189.654634 454.945687 1206.120562 980.452315 0.923062 0.761906
5.044646 133.033622 197.019403 774.198223 1046.533094 0.924345 0.922506
5.508424 171.009803 465.817392 1319.362744 1688.998652 0.928834 0.646993
2.473131 247.856096 1142.490475 1815.279253 492.864072 0.935125 0.643297
8.574491 143.231966 572.971283 1698.854809 1102.391075 0.934536 0.763482
1.272531 62.921874 270.158019 830.255347 2280.476330 0.936142 0.635353
16.252921 182.533901 15.698586 113.122547 423.005379 0.932679 1.221407
40.688039 273.577816 224.564420 900.857403 1794.230388 0.931033 1.036128
6.273106 246.433556 116.016240 1264.084276 2409.903751 0.930094 1.005365
13.835710 165.930961 103.281464 1288.928571 1137.390095 0.928853 0.992053
60.926864 262.790232 132.553024 694.565280 1220.211613 0.929153 1.143184
45.275585 307.859886 162.426920 1091.199685 2161.908925 0.931183 0.885532
57.348496 326.295606 187.679004 939.327686 1506.186919 0.932186 0.882815
28.400452 248.477520 667.891842 427.459597 1877.613291 0.930655 0.795498
55.082400 363.500943 480.126878 1139.231774 2190.771538 0.933319 0.923609
36.382456 371.755913 185.416239 148.181965 897.706918 0.934069 0.767866
26.832349 249.616161 714.387270 2947.661607 4671.954061 0.934441 0.831339
60.313251 400.809844 403.536161 1273.710921 754.662086 0.937171 1.100653
33.734174 364.427121 275.305435 526.293697 2778.818609 0.940641 1.087775
21.756686 240.677606 91.443461 1322.971887 5984.968449 0.941516 0.866565
19.408784 222.658964 948.100436 1860.081725 3809.833939 0.950415 0.840603
77.849222 277.036743 413.861446 913.266425 1291.882208 0.945506 0.809749
26.157106 193.709527 292.822235 2137.114437 2382.404686 0.949395 0.938885
3.306268 320.383564 148.145927 1203.609146 1362.645460 0.950315 1.184213
28.967021 369.662297 623.417766 1798.226133 3935.771211 0.951354 0.867761
16.237524 166.613494 124.824069 2163.815514 3730.061445 0.951084 0.871061
40.864329 226.758320 678.789295 311.225648 2421.388549 0.952892 0.782575
16.948325 298.039026 131.752643 926.476494 709.210236 0.960282 0.995232
5.215682 295.125885 530.843638 1307.376888 2042.256795 0.960949 0.799109
19.090754 170.588757 282.589331 878.368307 952.767450 0.968926 0.888850
18.231972 194.677482 272.324257 286.755048 727.201378 0.974115 0.972806
30.601819 310.450632 219.379573 1044.120302 1103.374672 0.975654 1.196093
42.219959 399.597588 135.743827 1185.657342 1489.724547 0.976222 0.957701
45.000359 301.819587 352.009170 1309.689977 4372.979679 0.979847 0.910166
12.507983 293.877670 413.852670 761.918574 3463.011474 0.979125 0.845484
50.796935 401.095661 561.267224 1317.813120 2612.317153 0.981104 0.831173
27.378781 337.052732 82.551238 2147.272216 2928.784769 0.981903 0.737111
13.790358 145.366566 98.317208 737.789237 379.738273 0.988127 1.073884
18.099029 236.072000 225.528357 2382.581337 3094.567768 0.991207 0.762491
23.422596 259.810543 87.977359 1200.210549 1033.871902 0.993989 0.886933
24.318132 301.802282 1067.806145 2624.456577 2074.683223 0.994527 0.669227
17.595932 326.722137 341.767095 1168.861104 1832.950713 0.994327 0.774090
17.890510 164.931024 80.289618 121.906825 317.353969 0.993328 1.016023
32.396930 242.990687 601.789464 948.034484 1504.778803 0.991039 0.682865
16.484280 294.212260 618.566404 2146.900464 994.443658 0.990469 0.582106
6.503188 62.139267 57.723829 249.616576 1448.527209 0.991036 0.712564
3.595795 131.599052 235.727090 305.684384 4430.235300 0.997645 0.566766
7.112653 112.879241 239.811086 1359.804616 303.370355 1.005087 0.676795
4.746508 25.193974 18.229797 191.135397 417.623636 0.999811 0.797503
6.396436 122.356311 36.133609 115.783290 282.239140 0.999406 1.115833
19.395279 140.746493 43.382594 83.364687 234.167242 1.000250 1.113264
28.559256 141.168012 64.272798 233.732546 985.881005 1.003708 0.878320
4.360583 297.858003 543.992746 574.998885 2480.761654 1.012262 0.731622
25.858792 256.186934 237.127772 1259.235964 3517.980236 1.014561 0.815465
8.293275 304.568468 82.480179 702.755221 1158.769389 1.006926 1.000280
21.655708 426.142113 955.180260 784.527639 3146.469419 1.018880 0.812526
15.094664 260.430423 496.031587 3772.486520 3805.685791 1.028278 0.694838
21.176407 237.327658 279.012678 1887.087201 1959.181978 1.038843 0.693962
28.336320 231.158499 196.519939 1688.166287 1391.645944 1.048019 0.792385
34.982370 232.869876 252.157048 2820.234495 1764.741814 1.047712 0.831352
4.192933 146.059618 142.358499 610.841156 1264.418904 1.052447 0.685752
20.614680 168.886531 140.302872 1079.843165 3669.050059 1.053810 0.880789
30.268969 124.466214 198.581574 513.623804 762.768087 1.061779 0.966288
19.432868 379.072666 103.875882 1094.400785 2990.237561 1.083287 1.021585
21.400182 154.133995 165.013242 727.939285 2142.629738 1.092455 0.745772
2.148699 242.532688 240.591972 618.806124 1210.675951 1.092765 0.795508
40.152195 173.659373 269.236056 1106.262295 699.931472 1.087442 0.796874
21.511275 133.100836 60.149269 989.357921 574.566892 1.087577 0.934218
13.181503 173.604251 935.456973 806.738233 2237.471754 1.093797 0.833596
16.271997 249.165701 271.651909 1712.966845 3049.783332 1.087933 0.756366
16.388577 126.672535 92.826028 138.042796 2448.438808 1.093775 0.866205
31.420324 230.825762 31.217908 194.424410 359.330969 1.087751 1.285603
19.648151 242.639522 468.356257 1659.046012 2693.552286 1.085321 0.787186
4.119861 64.687066 171.711143 1613.359932 3008.489884 1.090379 0.679064
7.587110 137.792169 64.593771 557.884875 1126.675594 1.090854 0.890500
42.205833 273.313330 518.300368 153.875324 2348.005986 1.088249 0.767465
21.147458 222.593418 113.854603 1881.298008 5811.770121 1.091594 0.733202
42.417778 316.900894 404.857246 1000.729837 3215.581763 1.089536 0.759627
11.193783 222.857216 383.720392 1569.057614 3428.839141 1.091639 0.698577
89.545899 228.721282 295.400404 984.489245 786.376056 1.092810 1.067388
22.965594 252.867488 514.027913 1819.760727 3950.946927 1.090879 0.946476
